Sentence #,Sentence,POS,Tag,Token,New_Tag
Sentence: 27967,"Although the economy slowed to 4.5 % growth in 2009 from the 6 %-plus growth rate recorded in 2007 and 2008 , by 2010 growth returned to a 6 % rate .","['IN', 'DT', 'NN', 'VBD', 'TO', 'CD', 'NN', 'NN', 'IN', 'CD', 'IN', 'DT', 'CD', 'JJ', 'NN', 'NN', 'VBN', 'IN', 'CD', 'CC', 'CD', ',', 'IN', 'CD', 'NN', 'VBD', 'TO', 'DT', 'CD', 'NN', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'I-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Although', 'the', 'economy', 'slowed', 'to', '4.5', '%', 'growth', 'in', '2009', 'from', 'the', '6', '%', '-plus', 'growth', 'rate', 'recorded', 'in', '2007', 'and', '2008', ',', 'by', '2010', 'growth', 'returned', 'to', 'a', '6', '%', 'rate', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 27980,"AT&T fired President John Walter after nine months , saying he lacked intellectual leadership .","['NNP', 'VBD', 'NNP', 'NNP', 'NNP', 'IN', 'CD', 'NNS', ',', 'VBG', 'PRP', 'VBD', 'JJ', 'NN', '.']","['B-org', 'O', 'B-per', 'I-per', 'I-per', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['AT', '&', 'T', 'fired', 'President', 'John', 'Walter', 'after', 'nine', 'months', ',', 'saying', 'he', 'lacked', 'intellectual', 'leadership', '.']","['B-ORG', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 28017,"But the firings occur at a time of increased tensions between the two Korean rivals , and speculation about the health of North Korean leader Kim Jong Il.","['CC', 'DT', 'NNS', 'VBP', 'IN', 'DT', 'NN', 'IN', 'VBN', 'NNS', 'IN', 'DT', 'CD', 'JJ', 'NNS', ',', 'CC', 'NN', 'IN', 'DT', 'NN', 'IN', 'JJ', 'JJ', 'NN', 'NNP', 'NNP', 'NNP']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'B-gpe', 'O', 'B-per', 'I-per', 'I-per']","['But', 'the', 'firings', 'occur', 'at', 'a', 'time', 'of', 'increased', 'tensions', 'between', 'the', 'two', 'Korean', 'rivals', ',', 'and', 'speculation', 'about', 'the', 'health', 'of', 'North', 'Korean', 'leader', 'Kim', 'Jong', 'Il', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-LOC', 'O', 'B-PER', 'I-PER', 'I-PER']"
Sentence: 28127,"The Material Girl 's "" M By Madonna "" line of clothing and accessories is being marketed by the low-priced Swedish retailer Hennes & Mauritz AB ( H&M ) .","['DT', 'NNP', 'NNP', 'POS', '``', 'NNP', 'IN', 'NNP', '``', 'NN', 'IN', 'NN', 'CC', 'NNS', 'VBZ', 'VBG', 'VBN', 'IN', 'DT', 'JJ', 'JJ', 'NN', 'NNP', 'CC', 'NNP', 'NNP', 'LRB', 'NNP', 'RRB', '.']","['O', 'B-org', 'I-org', 'O', 'O', 'B-art', 'I-art', 'I-art', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'B-org', 'I-org', 'I-org', 'I-org', 'O', 'B-org', 'O', 'O']","['The', 'Material', 'Girl', ""'s"", '``', 'M', 'By', 'Madonna', '``', 'line', 'of', 'clothing', 'and', 'accessories', 'is', 'being', 'marketed', 'by', 'the', 'low-priced', 'Swedish', 'retailer', 'Hennes', '&', 'Mauritz', 'AB', '(', 'H', '&', 'M', ')', '.']","['O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'O', 'O']"
Sentence: 28355,Afghan officials say the police chief for the southern province of Kandahar has been killed in a clash with Afghan special forces trained by the U.S.,"['JJ', 'NNS', 'VBP', 'DT', 'NN', 'NN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'VBZ', 'VBN', 'VBN', 'IN', 'DT', 'NN', 'IN', 'JJ', 'JJ', 'NNS', 'VBN', 'IN', 'DT', 'NNP']","['B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'B-geo']","['Afghan', 'officials', 'say', 'the', 'police', 'chief', 'for', 'the', 'southern', 'province', 'of', 'Kandahar', 'has', 'been', 'killed', 'in', 'a', 'clash', 'with', 'Afghan', 'special', 'forces', 'trained', 'by', 'the', 'U.S', '.']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC']"
Sentence: 28437,"On Tuesday , a U.S. State Department spokesman , P.J. Crowley , said Washington believes Israel and the Palestinians are "" getting closer "" to starting a dialogue .","['IN', 'NNP', ',', 'DT', 'NNP', 'NNP', 'NNP', 'NN', ',', 'NNP', 'NNP', ',', 'VBD', 'NNP', 'VBZ', 'NNP', 'CC', 'DT', 'NNS', 'VBP', '``', 'VBG', 'RBR', '``', 'TO', 'VBG', 'DT', 'NN', '.']","['O', 'B-tim', 'O', 'O', 'B-org', 'I-org', 'I-org', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'B-geo', 'O', 'B-geo', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['On', 'Tuesday', ',', 'a', 'U.S.', 'State', 'Department', 'spokesman', ',', 'P.J', '.', 'Crowley', ',', 'said', 'Washington', 'believes', 'Israel', 'and', 'the', 'Palestinians', 'are', '``', 'getting', 'closer', '``', 'to', 'starting', 'a', 'dialogue', '.']","['O', 'B-MISC', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 28477,Doctors treating prominent U.S. Senator Edward Kennedy say his apparent seizure Tuesday was caused by fatigue .,"['NNS', 'VBG', 'JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'VBP', 'PRP$', 'JJ', 'NN', 'NNP', 'VBD', 'VBN', 'IN', 'NN', '.']","['O', 'O', 'O', 'B-geo', 'B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O']","['Doctors', 'treating', 'prominent', 'U.S', '.', 'Senator', 'Edward', 'Kennedy', 'say', 'his', 'apparent', 'seizure', 'Tuesday', 'was', 'caused', 'by', 'fatigue', '.']","['O', 'O', 'O', 'B-LOC', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O']"
Sentence: 28504,Since 2005 President MUTHARIKA'S government has exhibited improved financial discipline under the guidance of Finance Minister Goodall GONDWE and signed a three year Poverty Reduction and Growth Facility worth $ 56 million with the IMF .,"['IN', 'CD', 'NNP', 'NNP', 'NN', 'VBZ', 'VBN', 'JJ', 'JJ', 'NN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'NNP', 'NNP', 'CC', 'VBD', 'DT', 'CD', 'NN', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', 'JJ', '$', 'CD', 'CD', 'IN', 'DT', 'NNP', '.']","['O', 'B-tim', 'B-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'B-tim', 'O', 'B-tim', 'I-tim', 'O', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O']","['Since', '2005', 'President', 'MUTHARIKA', ""'S"", 'government', 'has', 'exhibited', 'improved', 'financial', 'discipline', 'under', 'the', 'guidance', 'of', 'Finance', 'Minister', 'Goodall', 'GONDWE', 'and', 'signed', 'a', 'three', 'year', 'Poverty', 'Reduction', 'and', 'Growth', 'Facility', 'worth', '$', '56', 'million', 'with', 'the', 'IMF', '.']","['O', 'B-MISC', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'B-MISC', 'O', 'B-MISC', 'I-MISC', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']"
Sentence: 28594,"And in Washington , U.S. Ambassador to Iraq Zalmay Khalilzad , said military officials could begin reducing the size of American forces in Iraq next year .","['CC', 'IN', 'NNP', ',', 'NNP', 'NNP', 'TO', 'NNP', 'NNP', 'NNP', ',', 'VBD', 'JJ', 'NNS', 'MD', 'VB', 'VBG', 'DT', 'NN', 'IN', 'JJ', 'NNS', 'IN', 'NNP', 'JJ', 'NN', '.']","['O', 'O', 'B-geo', 'O', 'B-geo', 'O', 'O', 'B-geo', 'I-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'B-geo', 'O', 'O', 'O']","['And', 'in', 'Washington', ',', 'U.S', '.', 'Ambassador', 'to', 'Iraq', 'Zalmay', 'Khalilzad', ',', 'said', 'military', 'officials', 'could', 'begin', 'reducing', 'the', 'size', 'of', 'American', 'forces', 'in', 'Iraq', 'next', 'year', '.']","['O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O']"
Sentence: 28657,Mr. Straw said no government could meet their demands .,"['NNP', 'NNP', 'VBD', 'DT', 'NN', 'MD', 'VB', 'PRP$', 'NNS', '.']","['B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Mr', '.', 'Straw', 'said', 'no', 'government', 'could', 'meet', 'their', 'demands', '.']","['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 28818,A statement issued Monday said U.S. Ambassador to Haiti Janet Ann Sanderson and M.,"['DT', 'NN', 'VBN', 'NNP', 'VBD', 'NNP', 'NNP', 'TO', 'NNP', 'NNP', 'NNP', 'NNP', 'CC', 'NNP']","['O', 'O', 'O', 'B-tim', 'O', 'B-org', 'I-org', 'O', 'B-geo', 'B-per', 'I-per', 'I-per', 'O', 'B-per']","['A', 'statement', 'issued', 'Monday', 'said', 'U.S', '.', 'Ambassador', 'to', 'Haiti', 'Janet', 'Ann', 'Sanderson', 'and', 'M', '.']","['O', 'O', 'O', 'B-MISC', 'O', 'B-ORG', 'I-ORG', 'O', 'B-LOC', 'B-PER', 'I-PER', 'I-PER', 'O', 'B-PER']"
Sentence: 28895,"The Council president , Peru 's U.N. Ambassador Jorge Voto Bernales , said members could also not agree on what message the delegation would convey to the Sudanese and A.U. officials who begin meetings Monday in Ethiopia 's capital , Addis Ababa .","['DT', 'NNP', 'NN', ',', 'NNP', 'POS', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', ',', 'VBD', 'NNS', 'MD', 'RB', 'RB', 'VB', 'IN', 'WDT', 'NN', 'DT', 'NN', 'MD', 'VB', 'TO', 'DT', 'JJ', 'CC', 'NNP', 'NNS', 'WP', 'VBP', 'NNS', 'NNP', 'IN', 'NNP', 'POS', 'NN', ',', 'NNP', 'NNP', '.']","['O', 'B-org', 'O', 'O', 'B-geo', 'O', 'B-org', 'I-org', 'I-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'B-geo', 'O', 'O', 'O', 'B-per', 'I-per', 'O']","['The', 'Council', 'president', ',', 'Peru', ""'s"", 'U.N', '.', 'Ambassador', 'Jorge', 'Voto', 'Bernales', ',', 'said', 'members', 'could', 'also', 'not', 'agree', 'on', 'what', 'message', 'the', 'delegation', 'would', 'convey', 'to', 'the', 'Sudanese', 'and', 'A.U', '.', 'officials', 'who', 'begin', 'meetings', 'Monday', 'in', 'Ethiopia', ""'s"", 'capital', ',', 'Addis', 'Ababa', '.']","['O', 'B-ORG', 'O', 'O', 'B-LOC', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'B-LOC', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']"
Sentence: 28896,The Security Council has approved a U.N. mission for Darfur to take over from an under-funded A.U. mission .,"['DT', 'NNP', 'NNP', 'VBZ', 'VBN', 'DT', 'NNP', 'NN', 'IN', 'NNP', 'TO', 'VB', 'RP', 'IN', 'DT', 'JJ', 'NNP', 'NN', '.']","['O', 'B-org', 'I-org', 'O', 'O', 'O', 'B-org', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O']","['The', 'Security', 'Council', 'has', 'approved', 'a', 'U.N.', 'mission', 'for', 'Darfur', 'to', 'take', 'over', 'from', 'an', 'under-funded', 'A.U', '.', 'mission', '.']","['O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']"
Sentence: 29164,"In an interview with VOA Senior Correspondent André de Nesnera , former U.S. Ambassador to the United Nations John Bolton talks about Bill Clinton s trip and the issue of North Koreas nuclear ambitions .","['IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', ',', 'JJ', 'NNP', 'NN', 'TO', 'DT', 'NNP', 'NNP', 'NNP', 'NNP', 'NNS', 'IN', 'NNP', 'NNP', 'POS', 'NN', 'CC', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'JJ', 'NNS', '.']","['O', 'O', 'O', 'O', 'B-per', 'I-per', 'I-per', 'I-per', 'I-per', 'I-per', 'O', 'O', 'B-org', 'O', 'O', 'O', 'B-org', 'I-org', 'B-per', 'I-per', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O']","['In', 'an', 'interview', 'with', 'VOA', 'Senior', 'Correspondent', 'André', 'de', 'Nesnera', ',', 'former', 'U.S', '.', 'Ambassador', 'to', 'the', 'United', 'Nations', 'John', 'Bolton', 'talks', 'about', 'Bill', 'Clinton', '\x92s', 'trip', 'and', 'the', 'issue', 'of', 'North', 'Korea\x92s', 'nuclear', 'ambitions', '.']","['O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'B-PER', 'I-PER', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O']"
Sentence: 29422,"The African Union says Sudan 's government is starting to withdraw troops from Darfur , heeding an A.U. demand to end fighting by Saturday .","['DT', 'NNP', 'NNP', 'VBZ', 'NNP', 'POS', 'NN', 'VBZ', 'VBG', 'TO', 'VB', 'NNS', 'IN', 'NNP', ',', 'VBG', 'DT', 'NNP', 'NN', 'TO', 'VB', 'NN', 'IN', 'NNP', '.']","['O', 'B-org', 'I-org', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O']","['The', 'African', 'Union', 'says', 'Sudan', ""'s"", 'government', 'is', 'starting', 'to', 'withdraw', 'troops', 'from', 'Darfur', ',', 'heeding', 'an', 'A.U', '.', 'demand', 'to', 'end', 'fighting', 'by', 'Saturday', '.']","['O', 'B-ORG', 'I-ORG', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O']"
Sentence: 29423,An A.U. spokesman says he hopes the pullback will allow Sudan 's government and rebels to resume stalled peace talks in Nigeria .,"['DT', 'NNP', 'NN', 'VBZ', 'PRP', 'VBZ', 'DT', 'NN', 'MD', 'VB', 'NNP', 'POS', 'NN', 'CC', 'NNS', 'TO', 'VB', 'VBN', 'NN', 'NNS', 'IN', 'NNP', '.']","['O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']","['An', 'A.U', '.', 'spokesman', 'says', 'he', 'hopes', 'the', 'pullback', 'will', 'allow', 'Sudan', ""'s"", 'government', 'and', 'rebels', 'to', 'resume', 'stalled', 'peace', 'talks', 'in', 'Nigeria', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
Sentence: 29427,The ultimatum followed a report by the commander of the A.U. 's observer force in Darfur which said Sudan 's government appears to be preparing a major military offensive in the region .,"['DT', 'NN', 'VBD', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'DT', 'NNP', 'POS', 'NN', 'NN', 'IN', 'NNP', 'WDT', 'VBD', 'NNP', 'POS', 'NN', 'VBZ', 'TO', 'VB', 'VBG', 'DT', 'JJ', 'JJ', 'NN', 'IN', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['The', 'ultimatum', 'followed', 'a', 'report', 'by', 'the', 'commander', 'of', 'the', 'A.U', '.', ""'s"", 'observer', 'force', 'in', 'Darfur', 'which', 'said', 'Sudan', ""'s"", 'government', 'appears', 'to', 'be', 'preparing', 'a', 'major', 'military', 'offensive', 'in', 'the', 'region', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 29490,Memorial Day also is the unofficial start of the summer season in the U.S.,"['NNP', 'NNP', 'RB', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN', 'NN', 'IN', 'DT', 'NNP']","['B-tim', 'I-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'B-org']","['Memorial', 'Day', 'also', 'is', 'the', 'unofficial', 'start', 'of', 'the', 'summer', 'season', 'in', 'the', 'U.S', '.']","['B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'B-ORG']"
Sentence: 29749,Celtic tribes arrived on the island between 600 - 150 B.C.,"['NNP', 'NNS', 'VBD', 'IN', 'DT', 'NN', 'IN', 'CD', ':', 'CD', 'NNP']","['B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Celtic', 'tribes', 'arrived', 'on', 'the', 'island', 'between', '600', '-', '150', 'B.C', '.']","['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 29872,U.S. Homeland Security officials have prepared a report listing 12 ways terrorists might attack the country and estimates of the death toll each attack might produce .,"['NNP', 'NNP', 'NNP', 'NNS', 'VBP', 'VBN', 'DT', 'NN', 'VBG', 'CD', 'NNS', 'NNS', 'MD', 'VB', 'DT', 'NN', 'CC', 'NNS', 'IN', 'DT', 'NN', 'NN', 'DT', 'NN', 'MD', 'VB', '.']","['B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['U.S', '.', 'Homeland', 'Security', 'officials', 'have', 'prepared', 'a', 'report', 'listing', '12', 'ways', 'terrorists', 'might', 'attack', 'the', 'country', 'and', 'estimates', 'of', 'the', 'death', 'toll', 'each', 'attack', 'might', 'produce', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 29962,"In a brief decision Thursday , the 11th U.S. Circuit Court of Appeals in Atlanta ruled Gatlin 's case is not eligible for an injunction .","['IN', 'DT', 'JJ', 'NN', 'NNP', ',', 'DT', 'JJ', 'NNP', 'NNP', 'NNP', 'IN', 'NNPS', 'IN', 'NNP', 'VBD', 'NNP', 'POS', 'NN', 'VBZ', 'RB', 'JJ', 'IN', 'DT', 'NN', '.']","['O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'B-org', 'I-org', 'I-org', 'I-org', 'I-org', 'I-org', 'O', 'B-geo', 'O', 'B-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['In', 'a', 'brief', 'decision', 'Thursday', ',', 'the', '11th', 'U.S', '.', 'Circuit', 'Court', 'of', 'Appeals', 'in', 'Atlanta', 'ruled', 'Gatlin', ""'s"", 'case', 'is', 'not', 'eligible', 'for', 'an', 'injunction', '.']","['O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-LOC', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 30184,"Wheeler served in the Vietnam War and later was one of the principal backers of a controversial drive for a Vietnam War memorial in Washington , D.C.","['NNP', 'VBD', 'IN', 'DT', 'NNP', 'NNP', 'CC', 'RB', 'VBD', 'CD', 'IN', 'DT', 'JJ', 'NNS', 'IN', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NNP', 'NNP', 'NN', 'IN', 'NNP', ',', 'NNP']","['B-geo', 'O', 'O', 'O', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'B-geo']","['Wheeler', 'served', 'in', 'the', 'Vietnam', 'War', 'and', 'later', 'was', 'one', 'of', 'the', 'principal', 'backers', 'of', 'a', 'controversial', 'drive', 'for', 'a', 'Vietnam', 'War', 'memorial', 'in', 'Washington', ',', 'D.C', '.']","['B-LOC', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC']"
Sentence: 30277,"Earlier this month , the Iraqi Grain Board suspended its relationship with A.W.B. .","['RBR', 'DT', 'NN', ',', 'DT', 'JJ', 'NNP', 'NNP', 'VBD', 'PRP$', 'NN', 'IN', 'NNP', '.']","['O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Earlier', 'this', 'month', ',', 'the', 'Iraqi', 'Grain', 'Board', 'suspended', 'its', 'relationship', 'with', 'A.W.B', '.', '.']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 30326,"Police in northwestern Pakistan say a suicide bomber detonated an explosives #NAME? car at a security post Tuesday , killing a Pakistani soldier and wounding at least seven others .","['NNS', 'IN', 'JJ', 'NNP', 'VBP', 'DT', 'NN', 'NN', 'VBD', 'DT', 'NNS', 'JJ', 'NN', 'IN', 'DT', 'NN', 'NN', 'NNP', ',', 'VBG', 'DT', 'JJ', 'NN', 'CC', 'VBG', 'IN', 'JJS', 'CD', 'NNS', '.']","['O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Police', 'in', 'northwestern', 'Pakistan', 'say', 'a', 'suicide', 'bomber', 'detonated', 'an', 'explosives', '#', 'NAME', '?', 'car', 'at', 'a', 'security', 'post', 'Tuesday', ',', 'killing', 'a', 'Pakistani', 'soldier', 'and', 'wounding', 'at', 'least', 'seven', 'others', '.']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
